cartodb_id,the_geom,id,state,state_abbr,name,trump,clinton
2399,,29093,Missouri,MO,Iron,3173,933
2400,,29097,Missouri,MO,Jasper,35058,10565
2401,,29099,Missouri,MO,Jefferson,68973,31546
2402,,29101,Missouri,MO,Johnson,13702,5924
2403,,29103,Missouri,MO,Knox,1413,379
2404,,29105,Missouri,MO,LaClede,12834,2543
2405,,29107,Missouri,MO,Lafayette,10977,4047
2406,,29109,Missouri,MO,Lawrence,13084,2898
2407,,29111,Missouri,MO,Lewis,3343,933
2408,,29113,Missouri,MO,Lincoln,18111,5561
2409,,29115,Missouri,MO,Linn,4084,1239
2410,,29117,Missouri,MO,Livingston,4879,1265
2411,,29119,Missouri,MO,McDonald,6599,1329
2412,,29121,Missouri,MO,Macon,5794,1518
2413,,29123,Missouri,MO,Madison,4102,1005
2414,,29125,Missouri,MO,Maries,3559,794
2415,,29127,Missouri,MO,Marion,9418,2993
2416,,29129,Missouri,MO,Mercer,1486,216
2417,,29131,Missouri,MO,Miller,9285,1750
2418,,29133,Missouri,MO,Mississippi,3600,1458
2419,,29135,Missouri,MO,Moniteau,5344,1237
2420,,29137,Missouri,MO,Monroe,3159,853
2421,,29139,Missouri,MO,Montgomery,4124,1118
2422,,29141,Missouri,MO,Morgan,6757,1768
2423,,29143,Missouri,MO,New Madrid,5270,1933
2424,,29145,Missouri,MO,Newton,20546,4988
2425,,29147,Missouri,MO,Nodaway,6379,2529
2426,,29149,Missouri,MO,Oregon,3668,865
2427,,29151,Missouri,MO,Osage,5845,998
2428,,29153,Missouri,MO,Ozark,3639,724
2429,,29155,Missouri,MO,Pemiscot,3964,1946
2430,,29157,Missouri,MO,Perry,6907,1520
2431,,29159,Missouri,MO,Pettis,12792,4322
2432,,29161,Missouri,MO,Phelps,12699,4761
2433,,29163,Missouri,MO,Pike,5274,1806
2434,,29165,Missouri,MO,Platte,24975,18915
2435,,29167,Missouri,MO,Polk,10435,2630
2436,,29169,Missouri,MO,Pulaski,9870,2918
2437,,29171,Missouri,MO,Putnam,1936,352
2438,,29173,Missouri,MO,Ralls,3969,1138
2439,,29175,Missouri,MO,Randolph,7529,2283
2440,,29177,Missouri,MO,Ray,7103,3088
2441,,29179,Missouri,MO,Reynolds,2402,540
2442,,29181,Missouri,MO,Ripley,4520,830
2443,,29187,Missouri,MO,St. Francois,17467,6250
2444,,29186,Missouri,MO,Ste. Genevieve,5495,2540
2445,,29195,Missouri,MO,Saline,5977,2787
2446,,29197,Missouri,MO,Schuyler,1505,354
2447,,29199,Missouri,MO,Scotland,1525,365
2448,,29201,Missouri,MO,Scott,13168,3574
2449,,29203,Missouri,MO,Shannon,2966,776
2450,,29205,Missouri,MO,Shelby,2524,606
2451,,29207,Missouri,MO,Stoddard,11077,1873
2452,,29209,Missouri,MO,Stone,13149,2886
2453,,29211,Missouri,MO,Sullivan,1884,526
2454,,29213,Missouri,MO,Taney,18240,4367
2455,,29215,Missouri,MO,Texas,8875,1728
2456,,29217,Missouri,MO,Vernon,6526,1706
2457,,29219,Missouri,MO,Warren,11109,3915
2458,,29221,Missouri,MO,Washington,7047,1926
2459,,29223,Missouri,MO,Wayne,4640,946
2460,,29225,Missouri,MO,Webster,12829,3173
2461,,29227,Missouri,MO,Worth,808,195
2462,,29229,Missouri,MO,Wright,6703,1166
2463,,29189,Missouri,MO,St. Louis County,199081,280866
2464,,29510,Missouri,MO,St. Louis City,20281,101487
2465,,29183,Missouri,MO,St. Charles,120899,68225
2466,,29095,Missouri,MO,Jackson,114777,163723
2467,,29185,Missouri,MO,St. Clair,3501,936
2468,,28001,Mississippi,MS,Adams,5125,6921
2469,,28003,Mississippi,MS,Alcorn,11817,2684
2470,,28005,Mississippi,MS,Amite,4282,2688
2471,,28007,Mississippi,MS,Attala,4288,2847
2472,,28009,Mississippi,MS,Benton,2240,1713
2473,,28011,Mississippi,MS,Bolivar,4251,8410
2474,,28013,Mississippi,MS,Calhoun,4360,1884
2475,,28015,Mississippi,MS,Carroll,3774,1648
2476,,28017,Mississippi,MS,Chickasaw,4127,3649
2477,,28019,Mississippi,MS,Choctaw,2763,1198
2478,,28021,Mississippi,MS,Claiborne,414,2523
2479,,28023,Mississippi,MS,Clarke,5088,2556
2480,,28025,Mississippi,MS,Clay,4136,5695
2481,,28027,Mississippi,MS,Coahoma,2426,6378
2482,,28029,Mississippi,MS,Copiah,5576,6203
2483,,28031,Mississippi,MS,Covington,5423,3267
2484,,28033,Mississippi,MS,DeSoto,42155,19892
2485,,28035,Mississippi,MS,Forrest,15149,11271
2486,,28037,Mississippi,MS,Franklin,2685,1471
2487,,28039,Mississippi,MS,George,8652,1013
2488,,28041,Mississippi,MS,Greene,4309,956
2489,,28043,Mississippi,MS,Grenada,5940,4386
2490,,28045,Mississippi,MS,Hancock,13720,3320
2491,,28047,Mississippi,MS,Harrison,39710,20679
2492,,28049,Mississippi,MS,Hinds,24919,64922
2493,,28051,Mississippi,MS,Holmes,1151,5820
2494,,28053,Mississippi,MS,Humphreys,924,2652
2495,,28055,Mississippi,MS,Issaquena,298,395
2496,,28057,Mississippi,MS,Itawamba,8385,1100
2497,,28059,Mississippi,MS,Jackson,31204,13087
2498,,28061,Mississippi,MS,Jasper,4032,4367
2499,,28063,Mississippi,MS,Jefferson,489,3337
2500,,28065,Mississippi,MS,Jeff Davis,2466,3720
2501,,28067,Mississippi,MS,Jones,20076,7748
2502,,28069,Mississippi,MS,Kemper,1778,2827
2503,,28071,Mississippi,MS,Lafayette,10872,7968
2504,,28073,Mississippi,MS,Lamar,18493,5044
2505,,28075,Mississippi,MS,Lauderdale,17574,10910
2506,,28077,Mississippi,MS,Lawrence,4072,2181
2507,,28079,Mississippi,MS,Leake,4775,3579
2508,,28081,Mississippi,MS,Lee,21695,9635
2509,,28083,Mississippi,MS,Leflore,2757,6677
2510,,28085,Mississippi,MS,Lincoln,10550,4458
2511,,28087,Mississippi,MS,Lowndes,13124,11545
2512,,28089,Mississippi,MS,Madison,25607,18358
2513,,28091,Mississippi,MS,Marion,7697,3572
2514,,28093,Mississippi,MS,Marshall,6525,7944
2515,,28095,Mississippi,MS,Monroe,10107,5485
2516,,28097,Mississippi,MS,Montgomery,2334,1775
2517,,28099,Mississippi,MS,Neshoba,7613,2668
2518,,28101,Mississippi,MS,Newton,5929,2549
2519,,28103,Mississippi,MS,Noxubee,1181,4330
2520,,28105,Mississippi,MS,Oktibbeha,7671,7851
2521,,28107,Mississippi,MS,Panola,7371,7300
2522,,28109,Mississippi,MS,Pearl River,15530,2919
2523,,28111,Mississippi,MS,Perry,4135,1220
2524,,28113,Mississippi,MS,Pike,7748,7636
2525,,28115,Mississippi,MS,Pontotoc,9442,2123
2526,,28117,Mississippi,MS,Prentiss,7647,2067
2527,,28119,Mississippi,MS,Quitman,998,2303
2528,,28121,Mississippi,MS,Rankin,46168,13741
2529,,28123,Mississippi,MS,Scott,5742,3999
2530,,28125,Mississippi,MS,Sharkey,619,1290
2531,,28127,Mississippi,MS,Simpson,7393,3871
2532,,28129,Mississippi,MS,Smith,5877,1598
2533,,28131,Mississippi,MS,Stone,4810,1400
2534,,28133,Mississippi,MS,Sunflower,2768,6560
2535,,28135,Mississippi,MS,Tallahatchie,2462,3337
2536,,28137,Mississippi,MS,Tate,7385,3804
2537,,28139,Mississippi,MS,Tippah,7182,1808
2538,,28141,Mississippi,MS,Tishomingo,7117,990
2539,,28143,Mississippi,MS,Tunica,840,2577
2540,,28145,Mississippi,MS,Union,9161,1969
2541,,28147,Mississippi,MS,Walthall,3374,2475
2542,,28149,Mississippi,MS,Warren,9420,8518
2543,,28151,Mississippi,MS,Washington,4541,9847
2544,,28153,Mississippi,MS,Wayne,5957,3493
2545,,28155,Mississippi,MS,Webster,3949,1001
2546,,28157,Mississippi,MS,Wilkinson,1305,2826
2547,,28159,Mississippi,MS,Winston,4874,3778
2548,,28161,Mississippi,MS,Yalobusha,3366,2574
2549,,28163,Mississippi,MS,Yazoo,4568,5221
2550,,30001,Montana,MT,Beaverhead,3243,1115
2551,,30003,Montana,MT,Big Horn,1833,2061
2552,,30005,Montana,MT,Blaine,1259,1187
2553,,30007,Montana,MT,Broadwater,2329,566
2554,,30009,Montana,MT,Carbon,3729,1824
2555,,30011,Montana,MT,Carter,677,70
2556,,30013,Montana,MT,Cascade,19343,12053
2557,,30015,Montana,MT,Chouteau,1676,729
2558,,30017,Montana,MT,Custer,3638,1172
2559,,30019,Montana,MT,Daniels,729,167
2560,,30021,Montana,MT,Dawson,3298,786
2561,,30023,Montana,MT,Deer Lodge,1736,2018
2562,,30025,Montana,MT,Fallon,1276,154
2563,,30027,Montana,MT,Fergus,4235,1196
2564,,30029,Montana,MT,Flathead,30079,13233
2565,,30031,Montana,MT,Gallatin,23360,23879
2566,,30033,Montana,MT,Garfield,653,34
2567,,30035,Montana,MT,Glacier,1598,3076
2568,,30037,Montana,MT,Golden Valley,365,71
2569,,30039,Montana,MT,Granite,1185,469
2570,,30041,Montana,MT,Hill,3446,2350
2571,,30043,Montana,MT,Jefferson,4099,1975
2572,,30045,Montana,MT,Judith Basin,867,232
2573,,30047,Montana,MT,Lake,7453,4703
2574,,30049,Montana,MT,Lewis and Clark,16665,14331
2575,,30051,Montana,MT,Liberty,695,205
2576,,30053,Montana,MT,Lincoln,6720,2040
2577,,30055,Montana,MT,McCone,858,154
2578,,30057,Montana,MT,Madison,3280,1175
2579,,30059,Montana,MT,Meagher,728,191
2580,,30061,Montana,MT,Mineral,1322,515
2581,,30063,Montana,MT,Missoula,21699,30740
2582,,30065,Montana,MT,Musselshell,1961,331
2583,,30067,Montana,MT,Park,4872,3521
2584,,30069,Montana,MT,Petroleum,276,30
2585,,30071,Montana,MT,Phillips,1715,315
2586,,30073,Montana,MT,Pondera,1786,737
2587,,30075,Montana,MT,Powder River,880,127
2588,,30077,Montana,MT,Powell,2017,549
2589,,30079,Montana,MT,Prairie,555,100
2590,,30081,Montana,MT,Ravalli,14673,6166
2591,,30083,Montana,MT,Richland,3885,669
2592,,30085,Montana,MT,Roosevelt,1722,1504
2593,,30087,Montana,MT,Rosebud,2211,969
2594,,30089,Montana,MT,Sanders,4268,1211
2595,,30091,Montana,MT,Sheridan,1237,476
2596,,30093,Montana,MT,Silver Bow,6252,8545
2597,,30095,Montana,MT,Stillwater,3630,904
2598,,30097,Montana,MT,Sweet Grass,1580,398
2599,,30099,Montana,MT,Teton,2152,803
2600,,30101,Montana,MT,Toole,1495,399
2601,,30103,Montana,MT,Treasure,350,59
2602,,30105,Montana,MT,Valley,2697,886
2603,,30107,Montana,MT,Wheatland,698,179
2604,,30109,Montana,MT,Wibaux,460,55
2605,,30111,Montana,MT,Yellowstone,38675,21117
2606,,37001,North Carolina,NC,Alamance,38235,29268
2607,,37003,North Carolina,NC,Alexander,13826,3750
2608,,37005,North Carolina,NC,Alleghany,3789,1300
2609,,37007,North Carolina,NC,Anson,4480,5785
2610,,37009,North Carolina,NC,Ashe,9353,3476
2611,,37011,North Carolina,NC,Avery,6226,1670
2612,,37013,North Carolina,NC,Beaufort,14478,8699
2613,,37015,North Carolina,NC,Bertie,3476,5837
2614,,37017,North Carolina,NC,Bladen,8511,7021
2615,,37019,North Carolina,NC,Brunswick,42440,23117
2616,,37021,North Carolina,NC,Buncombe,55339,74937
2617,,37023,North Carolina,NC,Burke,25741,10930
2618,,37025,North Carolina,NC,Cabarrus,53224,35048
2619,,37027,North Carolina,NC,Caldwell,26499,8403
2620,,37029,North Carolina,NC,Camden,3527,1266
2621,,37031,North Carolina,NC,Carteret,26228,9806
2622,,37033,North Carolina,NC,Caswell,5758,4549
2623,,37035,North Carolina,NC,Catawba,48062,21050
2624,,37037,North Carolina,NC,Chatham,17012,20953
2625,,37039,North Carolina,NC,Cherokee,10711,2809
2626,,37041,North Carolina,NC,Chowan,3983,2965
2627,,37043,North Carolina,NC,Clay,4395,1352
2628,,37045,North Carolina,NC,Cleveland,28394,14896
2629,,37047,North Carolina,NC,Columbus,14177,8991
2630,,37049,North Carolina,NC,Craven,27556,17481
2631,,37051,North Carolina,NC,Cumberland,50593,70523
2632,,37053,North Carolina,NC,Currituck,9070,2879
2633,,37055,North Carolina,NC,Dare,11283,7079
2634,,37057,North Carolina,NC,Davidson,52870,17328
2635,,37059,North Carolina,NC,Davie,15502,5228
2636,,37061,North Carolina,NC,Duplin,12151,8196
2637,,37063,North Carolina,NC,Durham,27879,118783
2638,,37065,North Carolina,NC,Edgecombe,8219,16152
2639,,37067,North Carolina,NC,Forsyth,74793,92488
2640,,37069,North Carolina,NC,Franklin,16320,12811
2641,,37071,North Carolina,NC,Gaston,61467,30982
2642,,37073,North Carolina,NC,Gates,2851,2371
2643,,37075,North Carolina,NC,Graham,3260,761
2644,,37077,North Carolina,NC,Granville,13500,12827
2645,,37079,North Carolina,NC,Greene,4358,3570
2646,,37081,North Carolina,NC,Guilford,97461,147949
2647,,37083,North Carolina,NC,Halifax,8954,15642
2648,,37085,North Carolina,NC,Harnett,27278,16452
2649,,37087,North Carolina,NC,Haywood,18844,10414
2650,,37089,North Carolina,NC,Henderson,35535,19664
2651,,37091,North Carolina,NC,Hertford,3081,6886
2652,,37093,North Carolina,NC,Hoke,7676,9608
2653,,37095,North Carolina,NC,Hyde,1275,956
2654,,37097,North Carolina,NC,Iredell,54164,24441
2655,,37099,North Carolina,NC,Jackson,9706,7564
2656,,37101,North Carolina,NC,Johnston,54082,28153
2657,,37103,North Carolina,NC,Jones,2941,2041
2658,,37105,North Carolina,NC,Lee,13625,10380
2659,,37107,North Carolina,NC,Lenoir,13354,11752
2660,,37109,North Carolina,NC,Lincoln,28653,9836
2661,,37111,North Carolina,NC,McDowell,14517,4645
2662,,37113,North Carolina,NC,Macon,12035,4841
2663,,37115,North Carolina,NC,Madison,6735,3899
2664,,37117,North Carolina,NC,Martin,5874,5814
2665,,37119,North Carolina,NC,Mecklenburg,154303,292258
2666,,37121,North Carolina,NC,Mitchell,6225,1585
2667,,37123,North Carolina,NC,Montgomery,7070,4108
2668,,37125,North Carolina,NC,Moore,30273,16148
2669,,37127,North Carolina,NC,Nash,23142,23024
2670,,37129,North Carolina,NC,New Hanover,54665,50219
2671,,37131,North Carolina,NC,Northampton,3556,6113
2672,,37133,North Carolina,NC,Onslow,36342,17156
2673,,37135,North Carolina,NC,Orange,18373,59105
2674,,37137,North Carolina,NC,Pamlico,4225,2427
2675,,37139,North Carolina,NC,Pasquotank,8082,8455
2676,,37141,North Carolina,NC,Pender,17317,9086
2677,,37143,North Carolina,NC,Perquimans,4143,2291
2678,,37145,North Carolina,NC,Person,11116,7772
2679,,37147,North Carolina,NC,Pitt,35191,40967
2680,,37149,North Carolina,NC,Polk,6738,3715
2681,,37151,North Carolina,NC,Randolph,49156,13074
2682,,37153,North Carolina,NC,Richmond,10199,8290
2683,,37155,North Carolina,NC,Robeson,20294,18377
2684,,37157,North Carolina,NC,Rockingham,26463,14057
2685,,37159,North Carolina,NC,Rowan,42388,19208
2686,,37161,North Carolina,NC,Rutherford,21694,7451
2687,,37163,North Carolina,NC,Sampson,14761,10486
2688,,37165,North Carolina,NC,Scotland,6212,7279
2689,,37167,North Carolina,NC,Stanly,21788,7008
2690,,37169,North Carolina,NC,Stokes,16976,4645
2691,,37171,North Carolina,NC,Surry,23495,7438
2692,,37173,North Carolina,NC,Swain,3557,2186
2693,,37175,North Carolina,NC,Transylvania,10441,6520
2694,,37177,North Carolina,NC,Tyrrell,968,705
2695,,37179,North Carolina,NC,Union,66265,34051
2696,,37181,North Carolina,NC,Vance,7304,12168
2697,,37183,North Carolina,NC,Wake,193607,298353
2698,,37185,North Carolina,NC,Warren,3302,6668
2699,,37187,North Carolina,NC,Washington,2560,3490
2700,,37189,North Carolina,NC,Watauga,13521,13953
2701,,37191,North Carolina,NC,Wayne,27360,21520
2702,,37193,North Carolina,NC,Wilkes,23613,6596
2703,,37195,North Carolina,NC,Wilson,17410,19527
2704,,37197,North Carolina,NC,Yadkin,13815,3140
2705,,37199,North Carolina,NC,Yancey,6367,3181
2706,,38001,North Dakota,ND,Adams,904,216
2707,,38003,North Dakota,ND,Barnes,3156,1597
2708,,38005,North Dakota,ND,Benson,927,842
2709,,38007,North Dakota,ND,Billings,492,58
2710,,38009,North Dakota,ND,Bottineau,2482,734
2711,,38011,North Dakota,ND,Bowman,1445,227
2712,,38013,North Dakota,ND,Burke,879,118
2713,,38015,North Dakota,ND,Burleigh,32499,10865
2714,,38017,North Dakota,ND,Cass,39738,31291
2715,,38019,North Dakota,ND,Cavalier,1356,476
2716,,38021,North Dakota,ND,Dickey,1656,551
2717,,38023,North Dakota,ND,Divide,860,243
2718,,38025,North Dakota,ND,Dunn,1753,356
2719,,38027,North Dakota,ND,Eddy,790,354
2720,,38029,North Dakota,ND,Emmons,1672,215
2721,,38031,North Dakota,ND,Foster,1237,346
2722,,38033,North Dakota,ND,Golden Valley,793,99
2723,,38035,North Dakota,ND,Grand Forks,16325,10828
2724,,38037,North Dakota,ND,Grant,1098,187
2725,,38039,North Dakota,ND,Griggs,847,298
2726,,38041,North Dakota,ND,Hettinger,1032,168
2727,,38043,North Dakota,ND,Kidder,1106,179
2728,,38045,North Dakota,ND,LaMoure,1475,500
2729,,38047,North Dakota,ND,Logan,867,112
2730,,38049,North Dakota,ND,McHenry,1991,474
2731,,38051,North Dakota,ND,McIntosh,1095,233
2732,,38053,North Dakota,ND,McKenzie,3661,696
2733,,38055,North Dakota,ND,McLean,3827,1070
2734,,38057,North Dakota,ND,Mercer,3715,616
2735,,38059,North Dakota,ND,Morton,11319,3077
2736,,38061,North Dakota,ND,Mountrail,2551,1211
2737,,38063,North Dakota,ND,Nelson,1025,536
2738,,38065,North Dakota,ND,Oliver,827,119
2739,,38067,North Dakota,ND,Pembina,2204,681
2740,,38069,North Dakota,ND,Pierce,1433,431
2741,,38071,North Dakota,ND,Ramsey,3216,1505
2742,,38073,North Dakota,ND,Ransom,1209,836
2743,,38075,North Dakota,ND,Renville,978,200
2744,,38077,North Dakota,ND,Richland,4759,2064
2745,,38079,North Dakota,ND,Rolette,1210,2097
2746,,38081,North Dakota,ND,Sargent,1088,693
2747,,38083,North Dakota,ND,Sheridan,644,94
2748,,38085,North Dakota,ND,Sioux,256,758
2749,,38087,North Dakota,ND,Slope,361,42
2750,,38089,North Dakota,ND,Stark,9718,1745
2751,,38091,North Dakota,ND,Steele,537,361
2752,,38093,North Dakota,ND,Stutsman,6706,2484
2753,,38095,North Dakota,ND,Towner,733,305
2754,,38097,North Dakota,ND,Traill,2263,1239
2755,,38099,North Dakota,ND,Walsh,2991,1166
2756,,38101,North Dakota,ND,Ward,18601,5792
2757,,38103,North Dakota,ND,Wells,1793,419
2758,,38105,North Dakota,ND,Williams,10033,1722
2759,,31001,Nebraska,NE,Adams,9205,3272
2760,,31003,Nebraska,NE,Antelope,2717,381
2761,,31005,Nebraska,NE,Arthur,237,16
2762,,31007,Nebraska,NE,Banner,355,18
2763,,31009,Nebraska,NE,Blaine,273,30
2764,,31011,Nebraska,NE,Boone,2299,414
2765,,31013,Nebraska,NE,Box Butte,3550,953
2766,,31015,Nebraska,NE,Boyd,978,128
2767,,31017,Nebraska,NE,Brown,1380,153
2768,,31019,Nebraska,NE,Buffalo,14424,4690
2769,,31021,Nebraska,NE,Burt,2360,928
2770,,31023,Nebraska,NE,Butler,3068,690
2771,,31025,Nebraska,NE,Cass,8388,3461
2772,,31027,Nebraska,NE,Cedar,3533,572
2773,,31029,Nebraska,NE,Chase,1621,171
2774,,31031,Nebraska,NE,Cherry,2623,317
2775,,31033,Nebraska,NE,Cheyenne,3610,702
2776,,31035,Nebraska,NE,Clay,2373,470
2777,,31037,Nebraska,NE,Colfax,2171,857
2778,,31039,Nebraska,NE,Cuming,3095,712
2779,,31041,Nebraska,NE,Custer,4616,635
2780,,31043,Nebraska,NE,Dakota,4028,2904
2781,,31045,Nebraska,NE,Dawes,2559,785
2782,,31047,Nebraska,NE,Dawson,5935,2116
2783,,31049,Nebraska,NE,Deuel,809,120
2784,,31051,Nebraska,NE,Dixon,2041,556
2785,,31053,Nebraska,NE,Dodge,9736,4451
2786,,31055,Nebraska,NE,Douglas,102151,105207
2787,,31057,Nebraska,NE,Dundy,823,89
2788,,31059,Nebraska,NE,Fillmore,2100,610
2789,,31061,Nebraska,NE,Franklin,1345,250
2790,,31063,Nebraska,NE,Frontier,1106,161
2791,,31065,Nebraska,NE,Furnas,1915,304
2792,,31067,Nebraska,NE,Gage,6333,2930
2793,,31069,Nebraska,NE,Garden,869,153
2794,,31071,Nebraska,NE,Garfield,819,121
2795,,31073,Nebraska,NE,Gosper,792,165
2796,,31075,Nebraska,NE,Grant,367,20
2797,,31077,Nebraska,NE,Greeley,911,210
2798,,31079,Nebraska,NE,Hall,14139,6142
2799,,31081,Nebraska,NE,Hamilton,3763,873
2800,,31083,Nebraska,NE,Harlan,1302,219
2801,,31085,Nebraska,NE,Hayes,471,30
2802,,31087,Nebraska,NE,Hitchcock,1216,158
2803,,31089,Nebraska,NE,Holt,4275,522
2804,,31091,Nebraska,NE,Hooker,355,40
2805,,31093,Nebraska,NE,Howard,2284,544
2806,,31095,Nebraska,NE,Jefferson,2387,831
2807,,31097,Nebraska,NE,Johnson,1348,560
2808,,31099,Nebraska,NE,Kearney,2519,550
2809,,31101,Nebraska,NE,Keith,3203,560
2810,,31103,Nebraska,NE,Keya Paha,458,39
2811,,31105,Nebraska,NE,Kimball,1317,227
2812,,31107,Nebraska,NE,Knox,3181,715
2813,,31109,Nebraska,NE,Lancaster,60456,60533
2814,,31111,Nebraska,NE,Lincoln,11992,2878
2815,,31113,Nebraska,NE,Logan,400,32
2816,,31115,Nebraska,NE,Loup,323,48
2817,,31117,Nebraska,NE,McPherson,257,14
2818,,31119,Nebraska,NE,Madison,10518,2663
2819,,31121,Nebraska,NE,Merrick,2914,601
2820,,31123,Nebraska,NE,Morrill,1788,282
2821,,31125,Nebraska,NE,Nance,1257,280
2822,,31127,Nebraska,NE,Nemaha,2068,765
2823,,31129,Nebraska,NE,Nuckolls,1709,348
2824,,31131,Nebraska,NE,Otoe,4833,2017
2825,,31133,Nebraska,NE,Pawnee,970,279
2826,,31135,Nebraska,NE,Perkins,1202,160
2827,,31137,Nebraska,NE,Phelps,3832,571
2828,,31139,Nebraska,NE,Pierce,3052,382
2829,,31141,Nebraska,NE,Platte,10864,2612
2830,,31143,Nebraska,NE,Polk,2019,411
2831,,31145,Nebraska,NE,Red Willow,4212,638
2832,,31147,Nebraska,NE,Richardson,2684,798
2833,,31149,Nebraska,NE,Rock,687,70
2834,,31151,Nebraska,NE,Saline,2849,1630
2835,,31153,Nebraska,NE,Sarpy,44649,27704
2836,,31155,Nebraska,NE,Saunders,7486,2509
2837,,31157,Nebraska,NE,Scotts Bluff,9952,3151
2838,,31159,Nebraska,NE,Seward,5451,1881
2839,,31161,Nebraska,NE,Sheridan,2192,286
2840,,31163,Nebraska,NE,Sherman,1143,338
2841,,31165,Nebraska,NE,Sioux,602,77
2842,,31167,Nebraska,NE,Stanton,2173,417
2843,,31169,Nebraska,NE,Thayer,1993,490
2844,,31171,Nebraska,NE,Thomas,344,30
2845,,31173,Nebraska,NE,Thurston,1013,911
2846,,31175,Nebraska,NE,Valley,1770,337
2847,,31177,Nebraska,NE,Washington,7374,2606
2848,,31179,Nebraska,NE,Wayne,2675,828
2849,,31181,Nebraska,NE,Webster,1320,306
2850,,31183,Nebraska,NE,Wheeler,377,62
2851,,31185,Nebraska,NE,York,4686,1181
2852,,3301900260,New Hampshire,NH,Acworth,240,274
2853,,3300300420,New Hampshire,NH,Albany,182,195
2854,,3300900580,New Hampshire,NH,Alexandria,546,343
2855,,3301300660,New Hampshire,NH,Allenstown,1203,874
2856,,3300500820,New Hampshire,NH,Alstead,444,522
2857,,3300101060,New Hampshire,NH,Alton,2201,1152
2858,,3301101300,New Hampshire,NH,Amherst,3271,3777
2859,,3301301460,New Hampshire,NH,Andover,673,703
2860,,3301101700,New Hampshire,NH,Antrim,748,668
2861,,3300902020,New Hampshire,NH,Ashland,520,504
2862,,3301502340,New Hampshire,NH,Atkinson,2595,1671
2863,,3301502820,New Hampshire,NH,Auburn,2031,1307
2864,,3300103220,New Hampshire,NH,Barnstead,1520,924
2865,,3301703460,New Hampshire,NH,Barrington,2469,2375
2866,,3300303700,New Hampshire,NH,Bartlett,730,1094
2867,,3300903940,New Hampshire,NH,Bath,292,211
2868,,3301104500,New Hampshire,NH,Bedford,6816,5851
2869,,3300104740,New Hampshire,NH,Belmont,2192,1272
2870,,3301104900,New Hampshire,NH,Bennington,422,327
2871,,3300905060,New Hampshire,NH,Benton,105,72
2872,,3300705140,New Hampshire,NH,Berlin,1766,1954
2873,,3300905460,New Hampshire,NH,Bethlehem,573,796
2874,,3301306260,New Hampshire,NH,Boscawen,929,833
2875,,3301306500,New Hampshire,NH,Bow,2119,2570
2876,,3301306980,New Hampshire,NH,Bradford,485,442
2877,,3301507220,New Hampshire,NH,Brentwood,1267,1145
2878,,3300907540,New Hampshire,NH,Bridgewater,423,267
2879,,3300907700,New Hampshire,NH,Bristol,900,626
2880,,3300307940,New Hampshire,NH,Brookfield,262,156
2881,,3301108100,New Hampshire,NH,Brookline,1501,1417
2882,,3300908660,New Hampshire,NH,Campton,870,890
2883,,3300908980,New Hampshire,NH,Canaan,850,938
2884,,3301509300,New Hampshire,NH,Candia,1553,855
2885,,3301309860,New Hampshire,NH,Canterbury,671,815
2886,,3300710100,New Hampshire,NH,Carroll,245,213
2887,,3300110660,New Hampshire,NH,Center Harbor,357,324
2888,,3301911380,New Hampshire,NH,Charlestown,1159,1041
2889,,3300311780,New Hampshire,NH,Chatham,103,79
2890,,3301512100,New Hampshire,NH,Chester,1727,1092
2891,,3300512260,New Hampshire,NH,Chesterfield,910,1166
2892,,3301312420,New Hampshire,NH,Chichester,851,646
2893,,3301912900,New Hampshire,NH,Claremont,2680,2529
2894,,3300713220,New Hampshire,NH,Clarksville,95,68
2895,,3300713780,New Hampshire,NH,Colebrook,593,359
2896,,3300713940,New Hampshire,NH,Columbia,219,109
2897,,3301314200,New Hampshire,NH,Concord,7812,12984
2898,,3300314660,New Hampshire,NH,Conway,2301,2743
2899,,3301915060,New Hampshire,NH,Cornish,400,570
2900,,3301916340,New Hampshire,NH,Croydon,271,126
2901,,3300716820,New Hampshire,NH,Dalton,280,192
2902,,3301316980,New Hampshire,NH,Danbury,386,247
2903,,3301517140,New Hampshire,NH,Danville,1580,860
2904,,3301517460,New Hampshire,NH,Deerfield,1607,1091
2905,,3301117780,New Hampshire,NH,Deering,586,383
2906,,3301517940,New Hampshire,NH,Derry,9237,6825
2907,,3300718420,New Hampshire,NH,Dixville,2,4
2908,,3300918740,New Hampshire,NH,Dorchester,136,51
2909,,3301718820,New Hampshire,NH,Dover,6015,10118
2910,,3300519140,New Hampshire,NH,Dublin,370,598
2911,,3300719300,New Hampshire,NH,Dummer,99,65
2912,,3301319460,New Hampshire,NH,Dunbarton,1026,681
2913,,3301719700,New Hampshire,NH,Durham,2450,6501
2914,,3301521380,New Hampshire,NH,East Kingston,830,608
2915,,3300922020,New Hampshire,NH,Easton,65,118
2916,,3300323380,New Hampshire,NH,Eaton,109,157
2917,,3300323620,New Hampshire,NH,Effingham,481,317
2918,,3300923860,New Hampshire,NH,Ellsworth,24,26
2919,,3300924340,New Hampshire,NH,Enfield,931,1445
2920,,3301524660,New Hampshire,NH,Epping,2117,1625
2921,,3301324900,New Hampshire,NH,Epsom,1546,919
2922,,3300725140,New Hampshire,NH,Errol,135,54
2923,,3301525380,New Hampshire,NH,Exeter,3286,5514
2924,,3301726020,New Hampshire,NH,Farmington,1785,1127
